,Unnamed: 0,Unnamed: 0.1,vendor_name,Trip_Pickup_DateTime,Trip_Dropoff_DateTime,Passenger_Count,Trip_Distance,Start_Lon,Start_Lat,Rate_Code,store_and_forward,End_Lon,End_Lat,Payment_Type,Fare_Amt,surcharge,mta_tax,Tip_Amt,Tolls_Amt,Total_Amt
473363,481337,13946520,VTS,2009-01-15 12:48:00,2009-01-15 13:02:00,5,2.37,-73.99505499999998,40.739872,,,-73.981003,40.721158,Credit,10.1,0.0,,2.0,0.0,12.1
49066,49916,1439885,VTS,2009-01-15 12:48:00,2009-01-15 12:56:00,2,1.33,-73.974692,40.754122,,,-73.980222,40.738957,CASH,6.1,0.0,,0.0,0.0,6.1
391512,398096,11544853,VTS,2009-01-15 12:48:00,2009-01-15 12:43:00,2,0.66,-73.97076199999998,40.783352,,,-73.977248,40.776875,CASH,4.1,0.0,,0.0,0.0,4.1
455536,463187,13419998,VTS,2009-01-15 12:48:00,2009-01-15 13:02:00,1,2.99,-73.97083999999998,40.798333,,,-73.973167,40.764185,Credit,11.3,0.0,,1.0,0.0,12.3
278391,283071,8212790,VTS,2009-01-15 12:48:00,2009-01-15 12:54:00,2,1.2,-73.97385699999998,40.755585,,,-73.96575799999998,40.769395,CASH,5.7,0.0,,0.0,0.0,5.7
7502,7615,217614,VTS,2009-01-15 12:48:00,2009-01-15 12:58:00,1,0.9399999999999998,-73.98044799999998,40.758805,,,-73.96796999999998,40.752888,CASH,6.9,0.0,,0.0,0.0,6.9
263507,267910,7769538,VTS,2009-01-15 12:48:00,2009-01-15 13:05:00,1,1.81,-74.0057,40.75082,,,-73.98116799999998,40.752172,Credit,10.5,0.0,,1.5,0.0,12.0
442819,450262,13050097,VTS,2009-01-15 12:48:00,2009-01-15 12:55:00,2,1.43,-74.008425,40.733373,,,-74.003302,40.717512,CASH,5.7,0.0,,0.0,0.0,5.7
176369,179320,5204185,VTS,2009-01-15 12:48:00,2009-01-15 12:56:00,1,1.23,-74.00271999999998,40.74451,,,-74.005025,40.72984,CASH,6.1,0.0,,0.0,0.0,6.1
421576,428636,12422536,VTS,2009-01-15 12:48:00,2009-01-15 12:56:00,5,1.5,-74.005927,40.73566,,,-74.01025199999998,40.718275,CASH,6.5,0.0,,0.0,0.0,6.5
448654,456197,13219678,VTS,2009-01-15 12:48:00,2009-01-15 12:57:00,2,0.99,-73.95568799999998,40.779243,,,-73.958228,40.774855,CASH,4.9,0.0,,0.0,0.0,4.9
437206,444560,12884917,VTS,2009-01-15 12:48:00,2009-01-15 13:05:00,3,1.57,-73.978558,40.74483,,,-73.997933,40.740893,CASH,9.7,0.0,,0.0,0.0,9.7
471267,479204,13882275,VTS,2009-01-15 12:48:00,2009-01-15 12:55:00,2,1.68,-74.00564799999998,40.73783,,,-74.007525,40.717583,CASH,6.5,0.0,,0.0,0.0,6.5
359066,365104,10581881,VTS,2009-01-15 12:48:00,2009-01-15 12:52:00,1,0.3599999999999999,-73.99109199999998,40.717192,,,-73.98795,40.719983,CASH,4.1,0.0,,0.0,0.0,4.1
327069,332561,9642537,VTS,2009-01-15 12:48:00,2009-01-15 12:52:00,1,0.66,-73.98666199999998,40.742908,,,-73.980687,40.750823,CASH,4.1,0.0,,0.0,0.0,4.1
348531,354393,10270730,VTS,2009-01-15 12:48:00,2009-01-15 13:20:00,1,16.47,-73.88516199999998,40.772845,,,-74.012067,40.704028,Credit,36.9,0.0,,7.38,0.0,44.28
460010,467737,13552184,DDS,2009-01-15 12:48:00,2009-01-15 13:01:31,1,1.6,-73.964673,40.754917,,,-73.94477399999998,40.779133,CASH,7.7,0.0,,0.0,0.0,7.7
159042,161694,4684440,VTS,2009-01-15 12:48:00,2009-01-15 12:54:00,1,0.8699999999999998,-73.980163,40.753812,,,-73.98859299999998,40.742543,CASH,4.9,0.0,,0.0,0.0,4.9
368011,374197,10845290,VTS,2009-01-15 12:48:00,2009-01-15 13:08:00,1,10.4,-73.885318,40.77308,,,-73.981238,40.760497,Credit,27.3,0.0,,5.46,4.15,36.91
290386,295275,8566019,VTS,2009-01-15 12:48:00,2009-01-15 12:54:00,2,0.5899999999999999,-73.988725,40.734823,,,-73.986782,40.731538,CASH,4.9,0.0,,0.0,0.0,4.9
455936,463590,13431478,VTS,2009-01-15 12:48:00,2009-01-15 12:50:00,5,0.52,-73.993438,40.762273,,,-73.98646499999998,40.76241,CASH,3.7,0.0,,0.0,0.0,3.7
407248,414081,12008926,VTS,2009-01-15 12:48:00,2009-01-15 12:57:00,1,1.11,-73.975897,40.751647,,,-73.990643,40.750188,CASH,6.5,0.0,,0.0,0.0,6.5
82185,83605,2423462,VTS,2009-01-15 12:48:00,2009-01-15 13:13:00,1,3.22,-73.99154299999998,40.749855,,,-73.95983699999998,40.767093,CASH,14.5,0.0,,0.0,0.0,14.5
80206,81597,2365944,VTS,2009-01-15 12:48:00,2009-01-15 12:56:00,1,1.92,-74.01555999999998,40.708925,,,-74.00624,40.73408,Credit,7.7,0.0,,1.5,0.0,9.2
421765,428828,12427416,VTS,2009-01-15 12:48:00,2009-01-15 12:56:00,1,1.01,-73.997523,40.72099,,,-73.99458,40.727732,CASH,5.3,0.0,,0.0,0.0,5.3
447177,454697,13177809,VTS,2009-01-15 12:48:00,2009-01-15 13:06:00,2,7.39,-73.997978,40.756478,,,-73.93925799999998,40.83465,CASH,19.3,0.0,,0.0,0.0,19.3
140530,142921,4148141,VTS,2009-01-15 12:48:00,2009-01-15 12:50:00,1,0.39,-73.95914,40.783335,,,-73.962778,40.778375,CASH,3.3,0.0,,0.0,0.0,3.3
72733,73985,2144582,VTS,2009-01-15 12:48:00,2009-01-15 12:53:00,1,1.02,-73.9885,40.753665,,,-73.997662,40.741052,CASH,5.3,0.0,,0.0,0.0,5.3
377585,383924,11130567,VTS,2009-01-15 12:48:00,2009-01-15 12:51:00,1,1.74,-73.98744,40.747262,,,-73.97314799999998,40.76405,Credit,7.7,0.0,,2.0,0.0,9.7
160670,163351,4734413,VTS,2009-01-15 12:48:00,2009-01-15 13:06:00,5,3.21,-73.95841,40.780737,,,-73.989635,40.750628,CASH,11.7,0.0,,0.0,0.0,11.7
126379,128516,3730541,VTS,2009-01-15 12:48:00,2009-01-15 12:49:00,1,2.24,-74.015268,40.715473,,,-74.00804499999998,40.745958,Credit,7.7,0.0,,1.0,0.0,8.699999999999998
471563,479503,13891405,VTS,2009-01-15 12:48:00,2009-01-15 13:12:00,1,2.92,-74.010687,40.708558,,,-73.99353499999998,40.746755,CASH,13.7,0.0,,0.0,0.0,13.7
421898,428964,12431716,VTS,2009-01-15 12:48:00,2009-01-15 12:55:00,4,0.93,-73.973023,40.78054,,,-73.982775,40.772387,CASH,5.7,0.0,,0.0,0.0,5.7
13083,13288,383651,VTS,2009-01-15 12:48:00,2009-01-15 12:59:00,1,1.11,-73.973988,40.760093,,,-73.980727,40.746325,CASH,7.3,0.0,,0.0,0.0,7.3
390053,396612,11501002,VTS,2009-01-15 12:48:00,2009-01-15 12:55:00,1,1.5,-73.955582,40.784925,,,-73.96937,40.79775,CASH,6.5,0.0,,0.0,0.0,6.5
324772,330227,9574035,VTS,2009-01-15 12:48:00,2009-01-15 12:43:00,2,1.03,-73.968073,40.791745,,,-73.97779,40.778567,CASH,4.5,0.0,,0.0,0.0,4.5
210331,213835,6203716,VTS,2009-01-15 12:48:00,2009-01-15 13:02:00,1,1.56,-73.987572,40.750365,,,-73.971478,40.764102,CASH,8.9,0.0,,0.0,0.0,8.9
398924,405625,11764964,VTS,2009-01-15 12:48:00,2009-01-15 13:01:00,1,3.06,-73.96419,40.759428,,,-73.95336,40.788695,CASH,11.3,0.0,,0.0,0.0,11.3
140031,142416,4133301,VTS,2009-01-15 12:48:00,2009-01-15 12:56:00,1,1.03,-73.97768999999998,40.75073,,,-73.98371799999998,40.756202,CASH,6.1,0.0,,0.0,0.0,6.1
375211,381515,11060444,VTS,2009-01-15 12:48:00,2009-01-15 12:55:00,1,0.0899999999999999,-73.980028,40.765375,,,-73.990423,40.770427,Credit,5.7,0.0,,3.0,0.0,8.699999999999998
477076,485114,14054663,VTS,2009-01-15 12:48:00,2009-01-15 12:52:00,6,0.96,-73.97489299999998,40.787817,,,-73.968935,40.791702,CASH,4.1,0.0,,0.0,0.0,4.1
56569,57554,1665942,VTS,2009-01-15 12:48:00,2009-01-15 12:51:00,1,0.51,-73.959325,40.774213,,,-73.96181799999998,40.768617,CASH,3.7,0.0,,0.0,0.0,3.7
128413,130580,3791197,VTS,2009-01-15 12:48:00,2009-01-15 13:03:00,2,2.05,-73.99406,40.751193,,,-73.974073,40.761565,CASH,9.7,0.0,,0.0,0.0,9.7
150328,152869,4434460,VTS,2009-01-15 12:48:00,2009-01-15 13:10:00,2,2.48,-74.006308,40.739945,,,-73.980222,40.761657,Credit,14.5,0.0,,2.0,0.0,16.5
348281,354142,10264211,VTS,2009-01-15 12:48:00,2009-01-15 12:57:00,5,1.31,-73.970917,40.757363,,,-73.971672,40.744062,CASH,6.9,0.0,,0.0,0.0,6.9
43164,43905,1268247,VTS,2009-01-15 12:48:00,2009-01-15 12:53:00,5,0.54,-73.97456699999998,40.762345,,,-73.978173,40.759478,CASH,4.5,0.0,,0.0,0.0,4.5
176772,179727,5215496,VTS,2009-01-15 12:48:00,2009-01-15 12:57:00,2,1.28,-73.988675,40.73665,,,-73.973332,40.743818,CASH,6.1,0.0,,0.0,0.0,6.1
437468,444822,12891580,VTS,2009-01-15 12:48:00,2009-01-15 12:56:00,1,1.01,-73.98214,40.741908,,,-73.989918,40.744035,CASH,6.1,0.0,,0.0,0.0,6.1
90770,92325,2677504,VTS,2009-01-15 12:48:00,2009-01-15 12:58:00,5,1.88,-73.97312499999998,40.754513,,,-73.959235,40.7773,CASH,7.7,0.0,,0.0,0.0,7.7
148284,150787,4373234,VTS,2009-01-15 12:48:00,2009-01-15 12:56:00,1,0.7199999999999999,-73.984075,40.760065,,,-73.987342,40.750675,CASH,5.3,0.0,,0.0,0.0,5.3
145700,148170,4297882,VTS,2009-01-15 12:48:00,2009-01-15 12:49:00,1,0.4099999999999999,-73.973442,40.756523,,,-73.972038,40.761865,CASH,3.3,0.0,,0.0,0.0,3.3
427813,434985,12608384,VTS,2009-01-15 12:48:00,2009-01-15 13:12:00,1,3.44,-73.99831,40.724447,,,-73.992423,40.759592,CASH,14.1,0.0,,0.0,0.0,14.1
74377,75662,2193252,VTS,2009-01-15 12:48:00,2009-01-15 13:10:00,1,3.95,-73.979393,40.754692,,,-74.01455,40.714273,Credit,14.9,0.0,,2.0,0.0,16.9
300556,305609,8867237,VTS,2009-01-15 12:48:00,2009-01-15 12:58:00,1,1.8,-73.958475,40.764565,,,-73.97845499999998,40.753902,CASH,7.3,0.0,,0.0,0.0,7.3
214343,217901,6321464,VTS,2009-01-15 12:48:00,2009-01-15 12:57:00,1,1.62,-73.98527699999998,40.731575,,,-74.00506,40.723645,Credit,7.3,0.0,,2.0,0.0,9.3
427189,434353,12590242,VTS,2009-01-15 12:48:00,2009-01-15 13:03:00,1,2.62,-73.939373,40.750542,,,-73.980675,40.764237,CASH,10.5,0.0,,0.0,0.0,10.5
366079,372232,10788581,VTS,2009-01-15 12:48:00,2009-01-15 12:54:00,3,1.0,-73.944697,40.779497,,,-73.95684699999998,40.78501,CASH,5.3,0.0,,0.0,0.0,5.3
298398,303402,8802554,VTS,2009-01-15 12:48:00,2009-01-15 12:53:00,1,1.08,-73.973893,40.751665,,,-73.984688,40.740567,CASH,4.9,0.0,,0.0,0.0,4.9
124413,126522,3673386,VTS,2009-01-15 12:48:00,2009-01-15 13:01:00,5,1.37,-73.974458,40.737007,,,-73.98594799999998,40.749372,CASH,8.099999999999998,0.0,,0.0,0.0,8.099999999999998
237470,241417,7004052,VTS,2009-01-15 12:48:00,2009-01-15 13:02:00,1,2.06,-73.986153,40.777018,,,-73.97110999999998,40.796173,CASH,7.7,0.0,,0.0,0.0,7.7
298358,303362,8802005,VTS,2009-01-15 12:48:00,2009-01-15 12:52:00,1,0.51,-73.98082499999998,40.75953,,,-73.985023,40.756855,CASH,4.1,0.0,,0.0,0.0,4.1
214715,218280,6331697,VTS,2009-01-15 12:48:00,2009-01-15 13:00:00,1,1.8,-73.982612,40.772497,,,-73.972463,40.796478,CASH,8.9,0.0,,0.0,0.0,8.9
203535,206912,6001202,VTS,2009-01-15 12:48:00,2009-01-15 13:00:00,1,1.25,-73.97367699999998,40.763038,,,-73.982702,40.769008,CASH,7.7,0.0,,0.0,0.0,7.7
296617,301598,8751692,VTS,2009-01-15 12:48:00,2009-01-15 12:55:00,1,0.7099999999999999,-73.84429699999998,40.721537,,,-73.85553299999998,40.724175,CASH,5.3,0.0,,0.0,0.0,5.3
767,779,21520,VTS,2009-01-15 12:48:00,2009-01-15 12:57:00,1,1.06,-73.99704199999998,40.737502,,,-74.007587,40.746742,CASH,6.5,0.0,,0.0,0.0,6.5
199361,202674,5879399,VTS,2009-01-15 12:48:00,2009-01-15 12:51:00,1,0.5,-73.98093,40.767657,,,-73.97268699999998,40.764118,CASH,4.1,0.0,,0.0,0.0,4.1
46854,47661,1375660,VTS,2009-01-15 12:48:00,2009-01-15 12:56:00,1,1.04,-73.991313,40.72997,,,-73.99344499999998,40.74078,CASH,6.1,0.0,,0.0,0.0,6.1
336476,342114,9920050,VTS,2009-01-15 12:48:00,2009-01-15 12:54:00,5,1.14,-73.97027799999998,40.796612,,,-73.9792,40.783498,CASH,5.7,0.0,,0.0,0.0,5.7
317934,323285,9375477,VTS,2009-01-15 12:48:00,2009-01-15 12:53:00,2,0.9,-73.974463,40.783358,,,-73.982853,40.772235,CASH,4.9,0.0,,0.0,0.0,4.9
193154,196359,5695324,VTS,2009-01-15 12:48:00,2009-01-15 12:50:00,1,0.98,-74.006073,40.735177,,,-73.9948,40.741278,Credit,5.3,0.0,,1.7,0.0,7.0
212521,216058,6267524,VTS,2009-01-15 12:48:00,2009-01-15 13:05:00,1,5.22,-73.994927,40.750602,,,-74.01135499999998,40.703097,CASH,14.9,0.0,,0.0,0.0,14.9
98402,100086,2904524,VTS,2009-01-15 12:48:00,2009-01-15 13:01:00,1,1.96,-73.95637999999998,40.765557,,,-73.981708,40.767193,CASH,8.5,0.0,,0.0,0.0,8.5
254575,258837,7508821,VTS,2009-01-15 12:48:00,2009-01-15 13:04:00,1,0.77,-73.977343,40.750178,,,-73.98971299999998,40.752575,Credit,6.5,0.0,,3.0,0.0,9.5
252811,257041,7456513,VTS,2009-01-15 12:48:00,2009-01-15 12:51:00,2,1.02,-73.962242,40.77905,,,-73.971625,40.766207,CASH,4.5,0.0,,0.0,0.0,4.5
110380,112260,3262775,VTS,2009-01-15 12:48:00,2009-01-15 12:59:00,2,2.33,-73.96640999999998,40.799267,,,-73.939817,40.815238,CASH,8.9,0.0,,0.0,0.0,8.9
298154,303156,8795974,VTS,2009-01-15 12:48:00,2009-01-15 12:57:00,2,1.59,-73.993823,40.746138,,,-74.00750499999998,40.72749,CASH,7.3,0.0,,0.0,0.0,7.3
335775,341408,9898631,VTS,2009-01-15 12:48:00,2009-01-15 12:50:00,1,0.3599999999999999,-73.967168,40.763168,,,-73.97206,40.762148,CASH,3.3,0.0,,0.0,0.0,3.3
27298,27757,799186,CMT,2009-01-15 12:48:01,2009-01-15 13:25:58,1,11.7,-73.967425,40.763249,,,-73.859476,40.861268,Credit,31.3,0.0,,3.0,0.0,34.3
22216,22583,652307,CMT,2009-01-15 12:48:01,2009-01-15 13:09:40,1,4.5,-73.95563,40.77652,,,-74.005522,40.750934,Cash,14.9,0.0,,0.0,0.0,14.9
130951,133169,3869474,CMT,2009-01-15 12:48:01,2009-01-15 13:10:13,2,2.4,-73.998755,40.717154,,,-73.98956699999998,40.747548,Credit,12.5,0.0,,1.87,0.0,14.37
341416,347160,10067067,CMT,2009-01-15 12:48:01,2009-01-15 12:51:58,1,0.8999999999999999,-73.96191,40.773795,,,-73.967877,40.762671,Cash,4.9,0.0,,0.0,0.0,4.9
290827,295721,8578796,DDS,2009-01-15 12:48:01,2009-01-15 13:00:24,1,1.9,-73.969837,40.767276,,,-73.985116,40.755778,CASH,8.5,0.0,,0.0,0.0,8.5
107794,109636,3186807,CMT,2009-01-15 12:48:01,2009-01-15 12:50:06,1,0.4,-73.957194,40.774244,,,-73.950317,40.771759,Cash,3.3,0.0,,0.0,0.0,3.3
21604,21950,633208,DDS,2009-01-15 12:48:01,2009-01-15 12:58:05,1,1.2,-73.982321,40.748675,,,-73.976825,40.764675,CASH,6.5,0.0,,0.0,0.0,6.5
41780,42495,1226160,CMT,2009-01-15 12:48:01,2009-01-15 12:57:05,1,0.8999999999999999,-73.99644,40.742706,,,-73.99484699999998,40.734576,Cash,6.5,0.0,,0.0,0.0,6.5
254924,259190,7519710,CMT,2009-01-15 12:48:02,2009-01-15 12:50:54,1,0.5999999999999999,-73.98668499999998,40.766575,,,-73.978274,40.762936,Cash,3.7,0.0,,0.0,0.0,3.7
467006,474881,13757215,DDS,2009-01-15 12:48:03,2009-01-15 13:00:28,1,1.0,-74.006057,40.739921,,,-73.995231,40.749769,CASH,7.3,0.0,,0.0,0.0,7.3
277512,282179,8187213,CMT,2009-01-15 12:48:03,2009-01-15 12:59:00,1,2.1,-74.003934,40.725711,,,-74.00289999999998,40.749459,Credit,8.099999999999998,0.0,,1.21,0.0,9.31
111009,112899,3281247,CMT,2009-01-15 12:48:03,2009-01-15 12:51:22,1,0.5,-73.980586,40.753059,,,-73.982191,40.747694,Cash,4.1,0.0,,0.0,0.0,4.1
470265,478187,13852111,CMT,2009-01-15 12:48:03,2009-01-15 12:57:08,1,1.7,-74.000241,40.721346,,,-73.995261,40.73979,Credit,7.3,0.0,,1.09,0.0,8.39
385981,392472,11380299,CMT,2009-01-15 12:48:03,2009-01-15 12:52:47,1,0.5999999999999999,-73.97360299999998,40.747725,,,-73.98144,40.744113,Cash,4.5,0.0,,0.0,0.0,4.5
301080,306137,8882527,CMT,2009-01-15 12:48:03,2009-01-15 13:12:02,1,9.0,-74.00866399999998,40.718936,,,-73.94330499999998,40.806848,Credit,22.9,0.0,,3.43,0.0,26.33
409921,416785,12084187,CMT,2009-01-15 12:48:04,2009-01-15 12:56:21,1,1.7,-73.98524899999998,40.768473,,,-73.99688399999998,40.747346,Cash,6.9,0.0,,0.0,0.0,6.9
463892,471688,13663089,CMT,2009-01-15 12:48:04,2009-01-15 13:08:22,1,9.5,-73.870564,40.773803,,,-73.940047,40.851378,Cash,22.9,0.0,,0.0,4.15,27.05
277461,282128,8186528,CMT,2009-01-15 12:48:05,2009-01-15 13:00:08,1,2.1,-73.964954,40.7914,,,-73.952307,40.773928,Cash,8.9,0.0,,0.0,0.0,8.9
422858,429934,12459108,CMT,2009-01-15 12:48:05,2009-01-15 13:15:45,2,12.7,-74.004408,40.707374,,,-73.861959,40.768556,Cash,29.7,0.0,,0.0,0.0,29.7
270403,274934,7973841,CMT,2009-01-15 12:48:05,2009-01-15 12:54:08,1,1.2,-73.96664099999998,40.789005,,,-73.97835999999998,40.773073,Cash,5.7,0.0,,0.0,0.0,5.7
208006,211467,6134473,CMT,2009-01-15 12:48:05,2009-01-15 13:04:56,1,8.099999999999998,-73.95499499999998,40.783242,,,-73.872404,40.774503,Cash,20.5,0.0,,0.0,0.0,20.5
271296,275852,7999603,CMT,2009-01-15 12:48:05,2009-01-15 12:53:02,2,0.5999999999999999,-73.98390899999998,40.762751,,,-73.983942,40.771172,Cash,4.9,0.0,,0.0,0.0,4.9
38617,39278,1133131,CMT,2009-01-15 12:48:06,2009-01-15 13:12:13,1,2.8,-73.987046,40.759548,,,-74.000389,40.72742,Cash,13.3,0.0,,0.0,0.0,13.3
361967,368050,10668497,CMT,2009-01-15 12:48:06,2009-01-15 12:53:49,1,0.8999999999999999,-73.95943,40.776987,,,-73.959818,40.767697,Cash,5.3,0.0,,0.0,0.0,5.3
107247,109074,3171176,CMT,2009-01-15 12:48:07,2009-01-15 12:50:51,1,0.8999999999999999,-73.989523,40.741375,,,-73.998879,40.734147,Cash,4.1,0.0,,0.0,0.0,4.1
297443,302431,8774520,CMT,2009-01-15 12:48:07,2009-01-15 13:13:42,1,4.6,-73.97786499999998,40.752879,,,-73.963885,40.80646,Credit,16.5,0.0,,4.12,0.0,20.62
466781,474650,13749021,CMT,2009-01-15 12:48:07,2009-01-15 13:00:41,1,2.0,-73.945482,40.775468,,,-73.974607,40.790183,Credit,8.9,0.0,,1.1,0.0,10.0
34376,34956,1005976,CMT,2009-01-15 12:48:07,2009-01-15 12:51:25,1,0.8999999999999999,-73.98607599999998,40.777734,,,-73.977295,40.789861,Cash,4.9,0.0,,0.0,0.0,4.9
432377,439630,12743627,CMT,2009-01-15 12:48:07,2009-01-15 12:57:46,1,0.8999999999999999,-73.978069,40.761701,,,-73.97092,40.75424,Credit,6.5,0.0,,0.97,0.0,7.47
41981,42699,1232137,DDS,2009-01-15 12:48:07,2009-01-15 12:55:15,1,1.2,-73.99551499999998,40.743508,,,-73.999258,40.728207,CASH,5.7,0.0,,0.0,0.0,5.7
137307,139637,4053959,CMT,2009-01-15 12:48:07,2009-01-15 12:55:26,1,1.7,-73.99079399999998,40.76609,,,-73.96728899999998,40.769423,Cash,6.5,0.0,,0.0,0.0,6.5
421044,428097,12406460,CMT,2009-01-15 12:48:08,2009-01-15 13:00:18,1,1.4,-73.965292,40.758268,,,-73.98077,40.769733,Cash,7.7,0.0,,0.0,0.0,7.7
334934,340550,9874805,CMT,2009-01-15 12:48:08,2009-01-15 13:04:07,1,6.5,-73.9864,40.722094,,,-73.95066099999998,40.783305,Cash,17.3,0.0,,0.0,0.0,17.3
343677,349462,10130956,CMT,2009-01-15 12:48:09,2009-01-15 12:53:59,2,0.8,-73.986081,40.742842,,,-73.978306,40.754181,Cash,4.9,0.0,,0.0,0.0,4.9
319309,324685,9416677,CMT,2009-01-15 12:48:09,2009-01-15 12:55:28,1,0.8999999999999999,-73.97676699999998,40.758961,,,-73.98409499999998,40.747798,Cash,5.7,0.0,,0.0,0.0,5.7
133365,135633,3940363,DDS,2009-01-15 12:48:09,2009-01-15 13:00:20,1,1.9,-73.980615,40.759419,,,-73.97099799999998,40.782847,CASH,8.9,0.0,,0.0,0.0,8.9
348940,354814,10284927,CMT,2009-01-15 12:48:10,2009-01-15 12:59:35,1,2.6,-73.985331,40.778349,,,-73.953441,40.783682,Cash,8.9,0.0,,0.0,0.0,8.9
129208,131388,3814867,CMT,2009-01-15 12:48:10,2009-01-15 13:11:18,1,8.699999999999998,-73.99390699999998,40.752534,,,-74.013293,40.652383,Credit,22.1,0.0,,3.93,4.15,30.18
343488,349270,10126277,CMT,2009-01-15 12:48:10,2009-01-15 13:19:16,1,12.0,-73.979614,40.761121,,,-73.86513999999998,40.770639,Credit,30.5,0.0,,6.93,4.15,41.58
163660,166385,4822119,DDS,2009-01-15 12:48:11,2009-01-15 12:54:44,1,0.9,-73.98937999999998,40.767743,,,-73.979478,40.777375,CASH,5.3,0.0,,0.0,0.0,5.3
175876,178811,5188682,DDS,2009-01-15 12:48:11,2009-01-15 13:02:34,1,2.1,-73.96029,40.775779,,,-73.983079,40.752513,CASH,9.3,0.0,,0.0,0.0,9.3
190420,193580,5614900,CMT,2009-01-15 12:48:11,2009-01-15 12:56:24,1,0.8999999999999999,-73.96964099999998,40.758402,,,-73.980704,40.759029,Cash,5.7,0.0,,0.0,0.0,5.7
292382,297297,8625778,CMT,2009-01-15 12:48:11,2009-01-15 12:59:21,1,1.3,-73.986205,40.740624,,,-73.978646,40.755069,Credit,7.3,0.0,,1.46,0.0,8.76
13437,13648,393774,CMT,2009-01-15 12:48:11,2009-01-15 13:03:52,1,3.2,-73.987851,40.733602,,,-74.01637599999998,40.71656,Cash,11.3,0.0,,0.0,0.0,11.3
382319,388726,11271872,CMT,2009-01-15 12:48:12,2009-01-15 12:51:25,1,0.2999999999999999,-73.999801,40.732904,,,-73.994495,40.732116,Cash,3.7,0.0,,0.0,0.0,3.7
230832,234678,6807617,DDS,2009-01-15 12:48:12,2009-01-15 13:12:04,1,5.8,-74.015556,40.713588,,,-73.969387,40.762146,CASH,15.7,0.0,,0.0,0.0,15.7
102763,104520,3036576,CMT,2009-01-15 12:48:13,2009-01-15 12:58:22,1,1.1,-73.98792,40.737952,,,-73.978283,40.751585,Cash,6.9,0.0,,0.0,0.0,6.9
197923,201200,5835532,CMT,2009-01-15 12:48:14,2009-01-15 13:00:44,1,1.5,-73.969975,40.753157,,,-73.98331,40.766123,Cash,8.099999999999998,0.0,,0.0,0.0,8.099999999999998
289441,294311,8538368,DDS,2009-01-15 12:48:14,2009-01-15 13:09:35,1,2.0,-74.003262,40.749141,,,-73.9809,40.748477,CASH,11.7,0.0,,0.0,0.0,11.7
426621,433774,12573148,CMT,2009-01-15 12:48:14,2009-01-15 12:59:08,1,1.8,-73.99704099999998,40.722408,,,-73.97612599999998,40.733376,Cash,7.7,0.0,,0.0,0.0,7.7
200152,203478,5903106,CMT,2009-01-15 12:48:14,2009-01-15 13:10:12,1,11.0,-73.885541,40.773126,,,-73.98449599999998,40.73716,Cash,26.5,0.0,,0.0,4.15,30.65
373781,380053,11018350,CMT,2009-01-15 12:48:15,2009-01-15 12:57:25,1,1.7,-73.98750599999998,40.770494,,,-73.971647,40.792222,Cash,7.3,0.0,,0.0,0.0,7.3
445508,452996,13129048,CMT,2009-01-15 12:48:16,2009-01-15 13:08:53,1,9.0,-73.98640899999998,40.739944,,,-73.870785,40.774119,Credit,22.5,0.0,,5.33,4.15,31.98
166713,169486,4913663,CMT,2009-01-15 12:48:16,2009-01-15 12:59:18,2,1.4,-73.986991,40.739388,,,-73.97135199999998,40.751156,Cash,7.3,0.0,,0.0,0.0,7.3
388028,394555,11440167,DDS,2009-01-15 12:48:17,2009-01-15 12:53:20,2,0.8,-73.99461499999998,40.755491,,,-73.993407,40.748997,CASH,4.9,0.0,,0.0,0.0,4.9
143127,145557,4221977,CMT,2009-01-15 12:48:17,2009-01-15 12:55:37,1,0.8,-73.98482099999998,40.745643,,,-73.974227,40.748934,Credit,5.7,0.0,,1.5,0.0,7.2
392463,399060,11572021,CMT,2009-01-15 12:48:17,2009-01-15 13:11:32,1,3.0,-73.99401899999998,40.731212,,,-73.997578,40.736607,Cash,13.7,0.0,,0.0,0.0,13.7
394831,401475,11644724,CMT,2009-01-15 12:48:17,2009-01-15 13:12:46,1,4.6,-73.977451,40.751603,,,-74.015946,40.714618,Cash,16.1,0.0,,0.0,0.0,16.1
272226,276796,8026556,CMT,2009-01-15 12:48:18,2009-01-15 13:01:41,1,2.0,-73.976808,40.764061,,,-73.95340199999998,40.779364,Credit,9.3,0.0,,1.39,0.0,10.69
39806,40481,1169604,CMT,2009-01-15 12:48:18,2009-01-15 12:54:38,1,0.6999999999999998,-73.964099,40.76777,,,-73.95793399999998,40.761846,Cash,5.3,0.0,,0.0,0.0,5.3
385950,392439,11379517,DDS,2009-01-15 12:48:18,2009-01-15 12:53:47,1,0.6999999999999998,-73.978317,40.736925,,,-73.98135,40.744029,CASH,4.5,0.0,,0.0,0.0,4.5
15769,16021,462696,CMT,2009-01-15 12:48:18,2009-01-15 13:04:21,1,4.5,-73.98463099999998,40.755428,,,-74.01496299999998,40.714104,Credit,13.7,0.0,,3.0,0.0,16.7
364920,371044,10755046,CMT,2009-01-15 12:48:19,2009-01-15 12:57:56,1,0.8999999999999999,-73.98269,40.762065,,,-73.97811799999998,40.7542,Cash,6.5,0.0,,0.0,0.0,6.5
315023,320313,9290028,CMT,2009-01-15 12:48:19,2009-01-15 12:54:58,1,0.8,-73.985059,40.744731,,,-73.983132,40.754562,Cash,5.3,0.0,,0.0,0.0,5.3
